segment_key,time_slot,avg_speed,pct_below_20,pct_below_15,mean_slot,std_slot,free_flow,z,relative_drop,is_bottleneck_slot,severity_score
SEG_01_201_202_AB,1230,25.375794836577132,0.12082111436950146,0.00469208211143695,29.46896061241812,6.389400655762469,40.39419363463858,-0.640618110581224,0.3717959797366264,false,0.04492080458987979
SEG_01_201_202_AB,1300,25.04292396513977,0.12222222222222222,0.0011695906432748538,29.46896061241812,6.389400655762469,40.39419363463858,-0.6927154651487689,0.38003654209190313,false,0.04644891070012149
SEG_01_201_202_AB,1330,24.11526628920507,0.1501766784452297,0.006478209658421673,29.46896061241812,6.389400655762469,40.39419363463858,-0.8379024280445868,0.40300166634528645,false,0.06052145165962783
SEG_01_201_202_AB,1400,23.967985772318105,0.16039952996474735,0.006462984723854289,29.46896061241812,6.389400655762469,40.39419363463858,-0.8609531842613121,0.4066477477157701,false,0.06522610759483269
SEG_01_201_202_AB,1430,23.853666919532102,0.1828206616366802,0.012188044109112013,29.46896061241812,6.389400655762469,40.39419363463858,-0.8788451367221272,0.40947782903438745,false,0.07486100762961813
SEG_01_201_202_AB,1500,23.44023630567263,0.1875,0.009765625,29.46896061241812,6.389400655762469,40.39419363463858,-0.9435508323160647,0.4197127310502294,false,0.07869613707191801
SEG_01_201_202_AB,1530,23.139307263819468,0.20354330708661417,0.00984251968503937,29.46896061241812,6.389400655762469,40.39419363463858,-0.9906489966144267,0.427162540410828,false,0.0869460761387394
SEG_01_201_202_AB,1600,22.704537544257807,0.2371377882909521,0.01655824955647546,29.46896061241812,6.389400655762469,40.39419363463858,-1.0586944586202491,0.43792571403657504,true,0.10384873526236937
SEG_01_201_202_AB,1630,22.491732867115818,0.26920031670625494,0.026128266033254157,29.46896061241812,6.389400655762469,40.39419363463858,-1.0920003488918295,0.44319391369583266,true,0.11930794192920277
SEG_01_201_202_AB,1700,22.009067505357283,0.28994082840236685,0.03964497041420118,29.46896061241812,6.389400655762469,40.39419363463858,-1.1675419196529664,0.45514279343147473,true,0.13196447856888913
SEG_01_201_202_AB,1730,21.45262330157923,0.350197628458498,0.048221343873517786,29.46896061241812,6.389400655762469,40.39419363463858,-1.2546305581274073,0.4689181446319724,true,0.1642140221912757
SEG_01_201_202_AB,1800,21.82290666594356,0.3161676646706587,0.04730538922155689,29.46896061241812,6.389400655762469,40.39419363463858,-1.1966778041346868,0.4597513973585027,true,0.14535852563190985
SEG_01_201_202_AB,1830,22.940307093934784,0.24,0.03137254901960784,29.46896061241812,6.389400655762469,40.39419363463858,-1.0217943544666082,0.43208899522967203,true,0.10370135885512129
SEG_01_201_202_AB,1900,25.814828470615584,0.12910798122065728,0.01643192488262911,29.46896061241812,6.389400655762469,40.39419363463858,-0.5719053067218359,0.36092724850239344,false,0.046598588421670514
SEG_01_201_202_AB,1930,27.696462506505867,0.059665871121718374,0.0015910898965791568,29.46896061241812,6.389400655762469,40.39419363463858,-0.2774122646877172,0.31434545377938267,false,0.018755695332898725
SEG_01_201_202_AB,2000,28.24545608543283,0.028093245666467422,0.001195457262402869,29.46896061241812,6.389400655762469,40.39419363463858,-0.19148971756558011,0.3007545504952979,false,0.008449171472372386
SEG_01_201_202_AB,2030,28.871653670918782,0.023980815347721823,0.002997601918465228,29.46896061241812,6.389400655762469,40.39419363463858,-0.09348403296021794,0.28525238225919336,false,0.006840584706455476
SEG_01_201_202_AB,2100,28.88307992470083,0.021415823914336704,0.000594883997620464,29.46896061241812,6.389400655762469,40.39419363463858,-0.09169571909516976,0.28496951354084743,false,0.006102856922944978
SEG_01_201_202_AB,2130,29.013321888921713,0.018452380952380953,0.0,29.46896061241812,6.389400655762469,40.39419363463858,-0.07131165316507036,0.28174523914639094,false,0.00519887048424888
SEG_01_201_202_AB,2200,29.83223255052834,0.011904761904761904,0.0005952380952380953,29.46896061241812,6.389400655762469,40.39419363463858,0.056855401262494366,0.26147225959359705,false,0.003112764995161869
SEG_01_201_202_AB,2230,31.858706063382943,0.005306603773584905,0.0,29.46896061241812,6.389400655762469,40.39419363463858,0.3740171543021898,0.21130481396554826,false,0.0011213109231662348
SEG_01_201_202_AB,2300,33.1777822570473,0.0017699115044247787,0.0,29.46896061241812,6.389400655762469,40.39419363463858,0.5804647171850569,0.17864971987961933,false,0.00031619419447720236
SEG_01_201_202_AB,2330,34.95660406894246,0.0005963029218843172,0.0,29.46896061241812,6.389400655762469,40.39419363463858,0.8588667000519288,0.13461314799049023,false,0.00008027021347077533
SEG_01_201_202_BA,0,36.33203067434252,0.0035885167464114833,0.0,29.1952539727495,5.163073446595121,36.33203067434252,1.3822729378950613,0.0,false,0.0
SEG_01_201_202_BA,30,35.22437295784504,0.00117096018735363,0.0,29.1952539727495,5.163073446595121,36.33203067434252,1.167738372784828,0.030487085250638073,false,0.000035699163056953246
SEG_01_201_202_BA,100,34.620988808502005,0.0030048076923076925,0.0,29.1952539727495,5.163073446595121,36.33203067434252,1.0508730685074024,0.04709458387220955,false,0.00014151016788524506
SEG_01_201_202_BA,130,35.36842811871366,0.004201680672268907,0.0,29.1952539727495,5.163073446595121,36.33203067434252,1.1956394209412546,0.02652212215347905,false,0.00011143748803982794
SEG_01_201_202_BA,200,35.38184788690028,0.0018461538461538461,0.0,29.1952539727495,5.163073446595121,36.33203067434252,1.1982386030612517,0.02615275749266752,false,0.00004828201383261696
SEG_01_201_202_BA,230,35.99754228530233,0.0018226002430133657,0.0,29.1952539727495,5.163073446595121,36.33203067434252,1.3174881943697154,0.00920643252887053,false,0.000016779646164405582
SEG_01_201_202_BA,300,36.2705699601527,0.0006002400960384153,0.0,29.1952539727495,5.163073446595121,36.33203067434252,1.370369037083743,0.0016916399399944271,false,1.015390120044674e-6
SEG_01_201_202_BA,330,36.16371184616669,0.0018105009052504525,0.0,29.1952539727495,5.163073446595121,36.33203067434252,1.3496724277692895,0.004632794397993655,false,8.387678451406738e-6
SEG_01_201_202_BA,400,36.23209019262465,0.0011997600479904018,0.0,29.1952539727495,5.163073446595121,36.33203067434252,1.3629161569482837,0.002750754082910184,false,3.3002448505221162e-6
SEG_01_201_202_BA,430,36.32565385847022,0.0005927682276229994,0.0,29.1952539727495,5.163073446595121,36.33203067434252,1.381037856516061,0.00017551498647181424,false,1.0403970745217204e-7
SEG_01_201_202_BA,500,35.841886041046614,0.0020056157240272766,0.0,29.1952539727495,5.163073446595121,36.33203067434252,1.287340212578295,0.013490702947194275,false,0.00002705716595907396
SEG_01_201_202_BA,530,34.898868463459614,0.00039308176100628933,0.0,29.1952539727495,5.163073446595121,36.33203067434252,1.104693657703332,0.039446245758429255,false,0.000015505599747810244
